unique_id,azure_product_name1,azure_vcpu,azure_memory_gb,oci_offer_name_tier_1,oci_offer_name_tier_2,oci_offer_name_tier_3,oci_offer_name_tier_4,oci_compute_shape,oci_part_num_compute_shape,oci_part_num_memory,oci_unit_price_ocpu,oci_unit_price_memory,windows_os_y_n,oci_windows_os_prod_name,oci_windows_os_part_#,oci_unit_price_compute_windows_os,baseline_capacity,months,a1_oci_shape_free_tier_compute,a1_oci_shape_free_tier_memory,a1_oci_shape,not_a1_oci_shape_comp,not_a1_oci_shape_mem,oci_part_num_load_balancer,oci_unit_price_load_balancer,oci_part_num_load_bal_bandwidth,oci_unit_price_load_bal_bandwidth,oci_unit_price_cosmo_write,oci_part_num_cosmo_write,oci_unit_price_cosmo_read,oci_part_num_cosmo_read,oci_unit_price_cosmo_storage,oci_part_num_cosmo_read,oci_unit_price_azure_backup,oci_part_num_azure_backup
Windows - E20s v4,Virtual Machines,20,160,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E32s v4,Virtual Machines,32,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E48s v4,Virtual Machines,48,384,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E64s v4,Virtual Machines,64,504,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E2 v3,Virtual Machines,2,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E4 v3,Virtual Machines,4,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E8 v3,Virtual Machines,8,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E16 v3,Virtual Machines,16,128,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E20 v3,Virtual Machines,20,160,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E32 v3,Virtual Machines,32,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E48 v3,Virtual Machines,48,384,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E64i v3 1,Virtual Machines,64,432,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E64 v3,Virtual Machines,64,432,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E2s v3,Virtual Machines,2,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E4s v3,Virtual Machines,4,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E8s v3,Virtual Machines,8,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E16s v3,Virtual Machines,16,128,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E20s v3,Virtual Machines,20,160,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E32s v3,Virtual Machines,32,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E48s v3,Virtual Machines,48,384,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E64is v3 1,Virtual Machines,64,432,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E64s v3,Virtual Machines,64,432,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - D11 v2,Virtual Machines,2,14,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - D12 v2,Virtual Machines,4,28,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - D13 v2,Virtual Machines,8,56,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - D14 v2,Virtual Machines,16,112,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - D15i v2 1,Virtual Machines,20,140,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - D15 v2,Virtual Machines,20,140,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DS11 v2,Virtual Machines,2,14,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DS12 v2,Virtual Machines,4,28,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DS13 v2,Virtual Machines,8,56,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DS14 v2,Virtual Machines,16,112,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DS15i v2 1,Virtual Machines,20,140,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DS15 v2,Virtual Machines,20,140,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M8ms,Virtual Machines,8,218.8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M16ms,Virtual Machines,16,437.5,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M32ts,Virtual Machines,32,192,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M32ls,Virtual Machines,32,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M32ms,Virtual Machines,32,875,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M64ls,Virtual Machines,64,512,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M64ms,Virtual Machines,64,1750,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M64m 1,Virtual Machines,64,1750,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M128s,Virtual Machines,128,2000,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M128 1,Virtual Machines,128,2000,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M128ms,Virtual Machines,128,3800,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M128m 1,Virtual Machines,128,3800,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M64ms v2,Virtual Machines,64,1792,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M128s v2,Virtual Machines,128,2048,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M128ms v2,Virtual Machines,128,3892,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M192is v2,Virtual Machines,192,2048,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M192ims v2,Virtual Machines,192,4096,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M208s v2,Virtual Machines,208,2850,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M208ms v2,Virtual Machines,208,5700,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M416s v2,Virtual Machines,416,5700,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M416ms v2,Virtual Machines,416,11400,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L8s v3,Virtual Machines,8,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L16s v3,Virtual Machines,16,128,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L32s v3,Virtual Machines,32,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L48s v3,Virtual Machines,48,384,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L64s v3,Virtual Machines,64,512,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
A1 v2,Virtual Machines,1,2,Compute,ARM A1 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - A1,Oracle Cloud Infrastructure - Compute - Standard - A1 - Memory,VM.Standard.A1.Flex,B93297,B93298,0.01,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,3000,18000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2 v2,Virtual Machines,2,4,Compute,ARM A1 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - A1,Oracle Cloud Infrastructure - Compute - Standard - A1 - Memory,VM.Standard.A1.Flex,B93297,B93298,0.01,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,3000,18000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2m v2,Virtual Machines,2,16,Compute,ARM A1 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - A1,Oracle Cloud Infrastructure - Compute - Standard - A1 - Memory,VM.Standard.A1.Flex,B93297,B93298,0.01,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,3000,18000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A4 v2,Virtual Machines,4,8,Compute,ARM A1 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - A1,Oracle Cloud Infrastructure - Compute - Standard - A1 - Memory,VM.Standard.A1.Flex,B93297,B93298,0.01,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,3000,18000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
